contract,function,line,detector_id,severity,swc_id,source
buggy_10,DocumentSigner.withdrawFunds_re_ent31(uint256),30,naming-convention,Info,,slither
buggy_10,DocumentSigner.withdrawBalance_re_ent40(),72,naming-convention,Info,,slither
buggy_10,DocumentSigner,17,naming-convention,Info,,slither
buggy_10,DocumentSigner.bug_re_ent27(),101,naming-convention,Info,,slither
buggy_10,DocumentSigner,71,naming-convention,Info,,slither
buggy_10,DocumentSigner,37,naming-convention,Info,,slither
buggy_10,DocumentSigner.callme_re_ent35(),56,naming-convention,Info,,slither
buggy_10,DocumentSigner.signDocument(bytes32),64,naming-convention,Info,,slither
buggy_10,DocumentSigner.submitDocument(string),48,naming-convention,Info,,slither
buggy_10,DocumentSigner,55,naming-convention,Info,,slither
buggy_10,DocumentSigner.bug_re_ent13(),38,naming-convention,Info,,slither
buggy_10,DocumentSigner.getDetail(bytes32),82,naming-convention,Info,,slither
buggy_10,DocumentSigner,8,naming-convention,Info,,slither
buggy_10,DocumentSigner,86,naming-convention,Info,,slither
buggy_10,DocumentSigner,100,naming-convention,Info,,slither
buggy_10,DocumentSigner,29,naming-convention,Info,,slither
buggy_10,DocumentSigner.withdraw_balances_re_ent36(),18,naming-convention,Info,,slither
buggy_10,DocumentSigner.claimReward_re_ent39(),9,naming-convention,Info,,slither
buggy_10,DocumentSigner.withdrawFunds_re_ent31(uint256),30,naming-convention,Info,,slither
buggy_10,DocumentSigner.withdrawFunds_re_ent31(uint256),33,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_10,DocumentSigner.claimReward_re_ent39(),13,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_10,DocumentSigner.bug_re_ent27(),103,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_10,DocumentSigner.callme_re_ent35(),58,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_10,DocumentSigner.withdraw_balances_re_ent36(),19,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_10,DocumentSigner.submitDocument(string),48,external-function,Info,,slither
buggy_11,ERC20Interface.buyTicket_re_ent9(),50,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.callme_re_ent7(),262,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ApproveAndCallFallBack.bug_re_ent20(),112,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent23(),278,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ERC20Interface.buyTicket_re_ent37(),32,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent30(),315,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent2(),227,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.callme_re_ent14(),294,arbitrary-send-eth,High,SWC-105,slither
buggy_11,Owned.bug_re_ent13(),144,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.bug_re_ent41(),209,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.callme_re_ent35(),397,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ERC20Interface.bug_re_ent27(),90,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.callme_re_ent42(),218,arbitrary-send-eth,High,SWC-105,slither
buggy_11,ForTheBlockchain.withdrawFunds_re_ent17(uint256),240,reentrancy-eth,High,SWC-107,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent8(),337,reentrancy-eth,High,SWC-107,slither
buggy_11,ERC20Interface.withdrawBalance_re_ent26(),80,reentrancy-eth,High,SWC-107,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent1(),201,reentrancy-eth,High,SWC-107,slither
buggy_11,ForTheBlockchain.withdrawBalance_re_ent33(),432,reentrancy-eth,High,SWC-107,slither
buggy_11,Owned.bug_re_ent13(),144,reentrancy-eth,High,SWC-107,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent3(uint256),42,reentrancy-eth,High,SWC-107,slither
buggy_11,ForTheBlockchain.withdrawBalance_re_ent40(),414,reentrancy-eth,High,SWC-107,slither
buggy_11,ERC20Interface.buyTicket_re_ent9(),50,reentrancy-eth,High,SWC-107,slither
buggy_11,Owned.transferOwnership(address),170,missing-zero-check,Low,SWC-123,slither
buggy_11,^0.5.0,5,solc-version,Info,SWC-103,slither
buggy_11,,0,solc-version,Info,SWC-103,slither
buggy_11,ERC20Interface.buyTicket_re_ent9(),50,low-level-calls,Info,SWC-104,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent1(),201,low-level-calls,Info,SWC-104,slither
buggy_11,Owned.bug_re_ent13(),144,low-level-calls,Info,SWC-104,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent3(uint256),42,low-level-calls,Info,SWC-104,slither
buggy_11,ERC20Interface.withdrawBalance_re_ent26(),80,low-level-calls,Info,SWC-104,slither
buggy_11,ForTheBlockchain.withdrawFunds_re_ent17(uint256),240,low-level-calls,Info,SWC-104,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent8(),337,low-level-calls,Info,SWC-104,slither
buggy_11,ForTheBlockchain.withdrawBalance_re_ent40(),414,low-level-calls,Info,SWC-104,slither
buggy_11,ForTheBlockchain.withdrawBalance_re_ent33(),432,low-level-calls,Info,SWC-104,slither
buggy_11,ERC20Interface,48,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,359,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,312,naming-convention,Info,,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent31(uint256),97,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,206,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.bug_re_ent41(),207,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,259,naming-convention,Info,,slither
buggy_11,Owned,185,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent36(),377,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdrawBalance_re_ent33(),429,naming-convention,Info,,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent3(uint256),39,naming-convention,Info,,slither
buggy_11,ERC20Interface.bug_re_ent27(),88,naming-convention,Info,,slither
buggy_11,ERC20Interface.withdrawBalance_re_ent26(),77,naming-convention,Info,,slither
buggy_11,ERC20Interface,30,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,410,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,236,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,225,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,394,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,215,naming-convention,Info,,slither
buggy_11,ERC20Interface,87,naming-convention,Info,,slither
buggy_11,ERC20Interface,29,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent1(),200,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.callme_re_ent14(),292,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.callme_re_ent35(),395,naming-convention,Info,,slither
buggy_11,Owned.withdrawFunds_re_ent38(uint256),173,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent8(),336,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent30(),314,naming-convention,Info,,slither
buggy_11,Owned,131,naming-convention,Info,,slither
buggy_11,ApproveAndCallFallBack,109,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,199,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,291,naming-convention,Info,,slither
buggy_11,Owned.transferOwnership(address),169,naming-convention,Info,,slither
buggy_11,ERC20Interface.buyTicket_re_ent37(),31,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,428,naming-convention,Info,,slither
buggy_11,Owned.withdrawBalance_re_ent12(),122,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent23(),277,naming-convention,Info,,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent31(uint256),97,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent2(),226,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,276,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.callme_re_ent42(),216,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdrawBalance_re_ent40(),411,naming-convention,Info,,slither
buggy_11,ERC20Interface.buyTicket_re_ent9(),49,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,313,naming-convention,Info,,slither
buggy_11,ERC20Interface,47,naming-convention,Info,,slither
buggy_11,ApproveAndCallFallBack.bug_re_ent20(),110,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,376,naming-convention,Info,,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent3(uint256),39,naming-convention,Info,,slither
buggy_11,Owned,172,naming-convention,Info,,slither
buggy_11,ERC20Interface,76,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,335,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,275,naming-convention,Info,,slither
buggy_11,ERC20Interface,96,naming-convention,Info,,slither
buggy_11,Owned,121,naming-convention,Info,,slither
buggy_11,ERC20Interface.withdrawBalance_re_ent19(),67,naming-convention,Info,,slither
buggy_11,ERC20Interface,57,naming-convention,Info,,slither
buggy_11,Owned.bug_re_ent13(),142,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.callme_re_ent7(),260,naming-convention,Info,,slither
buggy_11,ERC20Interface.claimReward_re_ent25(),58,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdrawFunds_re_ent17(uint256),237,naming-convention,Info,,slither
buggy_11,Owned.claimReward_re_ent11(),132,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.withdrawFunds_re_ent17(uint256),237,naming-convention,Info,,slither
buggy_11,ERC20Interface,38,naming-convention,Info,,slither
buggy_11,ERC20Interface,66,naming-convention,Info,,slither
buggy_11,Owned,141,naming-convention,Info,,slither
buggy_11,ForTheBlockchain.claimReward_re_ent39(),360,naming-convention,Info,,slither
buggy_11,ForTheBlockchain,224,naming-convention,Info,,slither
buggy_11,Owned.claimReward_re_ent32(),156,naming-convention,Info,,slither
buggy_11,Owned.withdrawFunds_re_ent38(uint256),173,naming-convention,Info,,slither
buggy_11,Owned,155,naming-convention,Info,,slither
buggy_11,Owned.claimReward_re_ent4(),186,naming-convention,Info,,slither
buggy_11,Owned.claimReward_re_ent4(),190,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ERC20Interface.bug_re_ent27(),90,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,Owned.withdrawFunds_re_ent38(uint256),176,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,Owned.claimReward_re_ent11(),136,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.bug_re_ent41(),209,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent30(),315,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.callme_re_ent14(),294,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent23(),278,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.claimReward_re_ent39(),364,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,Owned.claimReward_re_ent32(),160,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.withdraw_balances_re_ent36(),378,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.callme_re_ent7(),262,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.callme_re_ent42(),218,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ERC20Interface.withdrawBalance_re_ent19(),70,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,Owned.withdrawBalance_re_ent12(),125,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ApproveAndCallFallBack.bug_re_ent20(),112,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.callme_re_ent35(),397,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ERC20Interface.withdrawFunds_re_ent31(uint256),100,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.buyTicket_re_ent2(),227,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ERC20Interface.claimReward_re_ent25(),62,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ERC20Interface.buyTicket_re_ent37(),32,reentrancy-unlimited-gas,Info,SWC-107,slither
buggy_11,ForTheBlockchain.constructor(),254,too-many-digits,Info,,slither
buggy_11,"ApproveAndCallFallBack.receiveApproval(address,uint256,address,bytes)",108,unimplemented-functions,Info,SWC-100,slither
buggy_11,"ForTheBlockchain.approveAndCall(address,uint256,bytes)",388,external-function,Info,,slither
buggy_11,"ApproveAndCallFallBack.receiveApproval(address,uint256,address,bytes)",108,external-function,Info,,slither
buggy_12,Grand.bug_re_ent34(),370,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.callme_re_ent7(),452,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC20.buyTicket_re_ent2(),145,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC20.callme_re_ent42(),136,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Owned.bug_re_ent20(),344,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.callme_re_ent14(),477,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC223.buyTicket_re_ent9(),205,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.callme_re_ent21(),379,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.buyTicket_re_ent30(),489,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.callme_re_ent35(),541,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.callme_re_ent28(),361,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC223.bug_re_ent13(),214,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC20.bug_re_ent27(),153,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.buyTicket_re_ent23(),464,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC20.bug_re_ent41(),127,arbitrary-send-eth,High,SWC-105,slither
buggy_12,ERC223.buyTicket_re_ent37(),187,arbitrary-send-eth,High,SWC-105,slither
buggy_12,Grand.withdrawBalance_re_ent33(),571,reentrancy-eth,High,SWC-107,slither
buggy_12,ERC223.buyTicket_re_ent9(),205,reentrancy-eth,High,SWC-107,slither
buggy_12,Grand.withdraw_balances_re_ent21(),400,reentrancy-eth,High,SWC-107,slither
buggy_12,ERC20.withdraw_balances_re_ent1(),119,reentrancy-eth,High,SWC-107,slither
buggy_12,ERC223.withdrawFunds_re_ent3(uint256),197,reentrancy-eth,High,SWC-107,slither
buggy_12,ERC223ReceivingContract.withdrawFunds_re_ent17(uint256),176,reentrancy-eth,High,SWC-107,slither
buggy_12,ERC223Token.withdrawBalance_re_ent26(),316,reentrancy-eth,High,SWC-107,slither
buggy_12,Grand.withdraw_balances_re_ent8(),500,reentrancy-eth,High,SWC-107,slither
buggy_12,Grand.withdrawBalance_re_ent40(),554,reentrancy-eth,High,SWC-107,slither
buggy_12,ERC223.bug_re_ent13(),214,reentrancy-eth,High,SWC-107,slither
buggy_12,Owned.constructor(),337,write-after-write,Medium,,slither
buggy_12,Grand.changeOwner(address),423,events-access,Low,,slither
buggy_12,"ERC223Token.transfer(address,uint256)",243,assembly,Info,,slither
buggy_12,"ERC223Token.transfer(address,uint256,bytes)",277,assembly,Info,,slither
buggy_12,,0,solc-version,Info,SWC-103,slither
buggy_12,>=0.4.23<0.6.0,5,solc-version,Info,SWC-103,slither
buggy_12,Grand.withdrawBalance_re_ent40(),554,low-level-calls,Info,SWC-104,slither
buggy_12,ERC223.bug_re_ent13(),214,low-level-calls,Info,SWC-104,slither
buggy_12,Grand.withdrawBalance_re_ent33(),571,low-level-calls,Info,SWC-104,slither
buggy_12,ERC20.withdraw_balances_re_ent1(),119,low-level-calls,Info,SWC-104,slither
buggy_12,Grand.withdraw_balances_re_ent8(),500,low-level-calls,Info,SWC-104,slither
buggy_12,ERC223Token.withdrawBalance_re_ent26(),316,low-level-calls,Info,SWC-104,slither
buggy_12,Grand.withdraw_balances_re_ent21(),400,low-level-calls,Info,SWC-104,slither
buggy_12,ERC223.withdrawFunds_re_ent3(uint256),197,low-level-calls,Info,SWC-104,slither
buggy_12,ERC223ReceivingContract.withdrawFunds_re_ent17(uint256),176,low-level-calls,Info,SWC-104,slither
buggy_12,ERC223.buyTicket_re_ent9(),205,low-level-calls,Info,SWC-104,slither
buggy_12,Grand.changeOwner(address),421,naming-convention,Info,,slither
buggy_12,"Grand.transfer(address,uint256)",547,naming-convention,Info,,slither
buggy_12,ERC20.bug_re_ent41(),125,naming-convention,Info,,slither
buggy_12,Grand,462,naming-convention,Info,,slither
buggy_12,ERC223Token.balanceOf(address),309,naming-convention,Info,,slither
buggy_12,ERC223Token,299,naming-convention,Info,,slither
buggy_12,Owned.bug_re_ent20(),342,naming-convention,Info,,slither
buggy_12,"Grand.transfer(address,uint256)",547,naming-convention,Info,,slither
buggy_12,ERC20,133,naming-convention,Info,,slither
buggy_12,Grand,486,naming-convention,Info,,slither
buggy_12,ERC223,193,naming-convention,Info,,slither
buggy_12,Grand.withdraw_balances_re_ent21(),399,naming-convention,Info,,slither
buggy_12,Grand.withdrawBalance_re_ent33(),568,naming-convention,Info,,slither
buggy_12,Grand.callme_re_ent14(),475,naming-convention,Info,,slither
buggy_12,ERC20.withdraw_balances_re_ent1(),118,naming-convention,Info,,slither
buggy_12,Grand,425,naming-convention,Info,,slither
buggy_12,Grand.claimReward_re_ent39(),508,naming-convention,Info,,slither
buggy_12,Grand,449,naming-convention,Info,,slither
buggy_12,Grand,498,naming-convention,Info,,slither
buggy_12,Grand.claimReward_re_ent32(),412,naming-convention,Info,,slither
buggy_12,Grand.callme_re_ent7(),450,naming-convention,Info,,slither
buggy_12,ERC223Token.claimReward_re_ent25(),265,naming-convention,Info,,slither
buggy_12,ERC20.callme_re_ent42(),134,naming-convention,Info,,slither
buggy_12,"Grand.transferAnyERC20Token(address,uint256)",564,naming-convention,Info,,slither
buggy_12,ERC223,203,naming-convention,Info,,slither
buggy_12,Grand,507,naming-convention,Info,,slither
buggy_12,Grand.am_I_locked(address),495,naming-convention,Info,,slither
buggy_12,Grand.lock(address),471,naming-convention,Info,,slither
buggy_12,ERC223Token.withdrawBalance_re_ent5(),229,naming-convention,Info,,slither
buggy_12,ERC223,184,naming-convention,Info,,slither
buggy_12,Grand.callme_re_ent35(),539,naming-convention,Info,,slither
buggy_12,ERC20,150,naming-convention,Info,,slither
buggy_12,Grand.claimReward_re_ent4(),438,naming-convention,Info,,slither
buggy_12,ERC20,142,naming-convention,Info,,slither
buggy_12,Grand.callme_re_ent28(),359,naming-convention,Info,,slither
buggy_12,Grand,461,naming-convention,Info,,slither
buggy_12,Grand,520,naming-convention,Info,,slither
buggy_12,ERC223ReceivingContract,172,naming-convention,Info,,slither
buggy_12,Grand,474,naming-convention,Info,,slither
buggy_12,ERC223Token.withdrawBalance_re_ent26(),313,naming-convention,Info,,slither
buggy_12,ERC223ReceivingContract.withdrawFunds_re_ent17(uint256),173,naming-convention,Info,,slither
buggy_12,ERC223.bug_re_ent13(),212,naming-convention,Info,,slither
buggy_12,ERC20,143,naming-convention,Info,,slither
buggy_12,Grand,538,naming-convention,Info,,slither
buggy_12,Grand,367,naming-convention,Info,,slither
buggy_12,ERC223,185,naming-convention,Info,,slither
buggy_12,ERC223.withdrawFunds_re_ent3(uint256),194,naming-convention,Info,,slither
buggy_12,Grand.withdrawBalance_re_ent40(),551,naming-convention,Info,,slither
buggy_12,"ERC223Token.transfer(address,uint256)",239,naming-convention,Info,,slither
buggy_12,ERC223.withdrawFunds_re_ent3(uint256),194,naming-convention,Info,,slither
buggy_12,Owned,329,naming-convention,Info,,slither
buggy_12,"ERC223Token.transfer(address,uint256,bytes)",273,naming-convention,Info,,slither
buggy_12,Owned.withdraw_balances_re_ent15(),330,naming-convention,Info,,slither
buggy_12,ERC20,159,naming-convention,Info,,slither
buggy_12,Grand.callme_re_ent21(),377,naming-convention,Info,,slither
buggy_12,ERC20.claimReward_re_ent11(),109,naming-convention,Info,,slither
buggy_12,Grand,376,naming-convention,Info,,slither
